fig_num,name,num_parts,img_url,cluster
fig-004140,"Han Solo, Endor Outfit, Long Jacket",4,https://cdn.rebrickable.com/media/sets/fig-004140.jpg,4
fig-004141,"Princess Leia, Endor Outfit, Poncho",5,https://cdn.rebrickable.com/media/sets/fig-004141.jpg,4
fig-004142,"Rebel Trooper in Endor Uniform, Olive Green Legs",4,https://cdn.rebrickable.com/media/sets/fig-004142.jpg,4
fig-004143,"Astromech Droid, Imperial, Black R3-Series",4,https://cdn.rebrickable.com/media/sets/fig-004143.jpg,4
fig-004144,"Agent Alexsandr Kallus, Hair",4,https://cdn.rebrickable.com/media/sets/fig-004144.jpg,4
fig-004146,"Kylo Ren, Black Head",5,https://cdn.rebrickable.com/media/sets/fig-004146.jpg,3
fig-004147,"General Hux, Cap",4,https://cdn.rebrickable.com/media/sets/fig-004147.jpg,4
fig-004148,"Stormtrooper Officer, First Order, Dark Red Pauldron",5,https://cdn.rebrickable.com/media/sets/fig-004148.jpg,4
fig-004149,"First Order Officer / Lieutenant / Captain, Female",4,https://cdn.rebrickable.com/media/sets/fig-004149.jpg,9
fig-004150,"First Order Crew Member / Fleet Engineer / Gunner, Reddish Brown Skin",4,https://cdn.rebrickable.com/media/sets/fig-004150.jpg,4
fig-004151,Captain Phasma,5,https://cdn.rebrickable.com/media/sets/fig-004151.jpg,9
fig-004152,"Resistance Soldier, Hair",4,https://cdn.rebrickable.com/media/sets/fig-004152.jpg,4
fig-004153,"Resistance Soldier, Female, Hair",4,https://cdn.rebrickable.com/media/sets/fig-004153.jpg,4
fig-004154,First Order Flametrooper with Neck Bracket,13,https://cdn.rebrickable.com/media/sets/fig-004154.jpg,4
fig-004155,Resistance Ground Crew,4,https://cdn.rebrickable.com/media/sets/fig-004155.jpg,4
fig-004156,"Poe Dameron, Dark Orange Pilot Outfit, Helmet with Visor",4,https://cdn.rebrickable.com/media/sets/fig-004156.jpg,4
fig-004157,Resistance Pilot X-wing,4,https://cdn.rebrickable.com/media/sets/fig-004157.jpg,4
fig-004158,"Astromech Droid, R2-BHD, Dark Bluish Gray Body",4,https://cdn.rebrickable.com/media/sets/fig-004158.jpg,4
fig-004159,"Dutch Vander / Rebel Pilot Y-wing, Printed Legs, Visor",4,https://cdn.rebrickable.com/media/sets/fig-004159.jpg,4
fig-004160,"Astromech Droid, R3-T2",4,https://cdn.rebrickable.com/media/sets/fig-004160.jpg,4
fig-004161,"Jawa, Black Strap over Left Shoulder",4,https://cdn.rebrickable.com/media/sets/fig-004161.jpg,4
fig-004162,"Mace Windu, Dark Tan Printed Legs, Closed Mouth",3,https://cdn.rebrickable.com/media/sets/fig-004162.jpg,4
fig-004163,"Astromech Droid, R5-A2",4,https://cdn.rebrickable.com/media/sets/fig-004163.jpg,4
fig-004164,"RA-7 Protocol Droid, Pearl Dark Gray",3,https://cdn.rebrickable.com/media/sets/fig-004164.jpg,4
fig-004165,"2-1B Medical Droid, Tan Torso",4,https://cdn.rebrickable.com/media/sets/fig-004165.jpg,4
fig-004166,"Sandtrooper Squad Leader / Captain, Orange Pauldron, Neck Bracket, Dual Molded Helmet, Open Mouth",6,https://cdn.rebrickable.com/media/sets/fig-004166.jpg,9
fig-004167,"Crook, White Vest, Orange Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-004167.jpg,3
fig-004168,"Battle Droid, Kashyyyk",5,https://cdn.rebrickable.com/media/sets/fig-004168.jpg,4
fig-004169,"Rebel Trooper in Hoth Uniform, White Hat, White Jacket, Tan Beard, No Backpack",5,https://cdn.rebrickable.com/media/sets/fig-004169.jpg,4
fig-004170,Naare with Dark Blue Hood,5,https://cdn.rebrickable.com/media/sets/fig-004170.jpg,6
fig-004171,"Dengar, White Head, Dark Brown Legs",5,https://cdn.rebrickable.com/media/sets/fig-004171.jpg,8
fig-004172,Zev Senesca / Snowspeeder Pilot with Pearl Dark Gray Helmet,4,https://cdn.rebrickable.com/media/sets/fig-004172.jpg,4
fig-004173,Will Scotian / Snowspeeder Gunner,4,https://cdn.rebrickable.com/media/sets/fig-004173.jpg,4
fig-004174,"Princess Leia / General Leia, Plain Undershirt",4,https://cdn.rebrickable.com/media/sets/fig-004174.jpg,4
fig-004175,"Admiral Ackbar, Medium Nougat Outfit",3,https://cdn.rebrickable.com/media/sets/fig-004175.jpg,4
fig-004176,"Resistance Soldier, Dark Tan Helmet, Dark Tan Shirt, Cheek Lines",5,https://cdn.rebrickable.com/media/sets/fig-004176.jpg,4
fig-004177,"Resistance Soldier, Dark Tan Helmet, Dark Tan Shirt with Two Pockets and Resistance Insignia",5,https://cdn.rebrickable.com/media/sets/fig-004177.jpg,4
fig-004178,Maz Kanata,3,https://cdn.rebrickable.com/media/sets/fig-004178.jpg,4
fig-004179,"Kylo Ren, Black Hands, 23901 Cape",5,https://cdn.rebrickable.com/media/sets/fig-004179.jpg,4
fig-004180,"Han Solo, Hoth Outfit, Dark Brown Hood",4,https://cdn.rebrickable.com/media/sets/fig-004180.jpg,4
fig-004181,"Ugnaught, Dark Blue Overalls",3,https://cdn.rebrickable.com/media/sets/fig-004181.jpg,6
fig-004182,"Boba Fett, Helmet, Jetpack Neckwear, Dark Tan Pauldron, Plain Arms",7,https://cdn.rebrickable.com/media/sets/fig-004182.jpg,4
fig-004183,"Han Solo, White Shirt, Dark Brown Legs, Dual Sided Head Open Mouth / Closed Eyes, Smooth Hair",4,https://cdn.rebrickable.com/media/sets/fig-004183.jpg,4
fig-004184,"Astromech Droid, R4-P17, Yellow/Orange Rectangles",4,https://cdn.rebrickable.com/media/sets/fig-004184.jpg,4
fig-004185,"Obi-Wan Kenobi, Dark Tan Printed Legs, Headset",4,https://cdn.rebrickable.com/media/sets/fig-004185.jpg,4
fig-004187,"Imperial Crew, Light Bluish Gray Uniform, Black Cap, Closed Mouth",4,https://cdn.rebrickable.com/media/sets/fig-004187.jpg,3
fig-004189,"Imperial Shock Trooper, Red Markings, Black Eyes",4,https://cdn.rebrickable.com/media/sets/fig-004189.jpg,4
fig-004190,"Jumptrooper, Jet Pack",8,https://cdn.rebrickable.com/media/sets/fig-004190.jpg,4
fig-004191,Rodian Alliance Fighter,3,https://cdn.rebrickable.com/media/sets/fig-004191.jpg,4
fig-004192,Duros Alliance Fighter with Jet Pack,7,https://cdn.rebrickable.com/media/sets/fig-004192.jpg,4
fig-004193,"Rebel Trooper, Dark Tan Helmet and White Snow Goggles",5,https://cdn.rebrickable.com/media/sets/fig-004193.jpg,4
fig-004194,"Rebel Trooper, Helmet, Jet Pack",8,https://cdn.rebrickable.com/media/sets/fig-004194.jpg,4
fig-004195,"First Order Crew Member, Reddish Brown Skin, Black Hat",4,https://cdn.rebrickable.com/media/sets/fig-004195.jpg,4
fig-004197,"Stormtrooper, First Order, / Heavy Assault Stormtrooper, No Neck Bracket",4,https://cdn.rebrickable.com/media/sets/fig-004197.jpg,4
fig-004198,"Resistance Officer, Printed Headset",4,https://cdn.rebrickable.com/media/sets/fig-004198.jpg,4
fig-004199,"Resistance Soldier, Dark Tan Helmet, Dark Tan Shirt",5,https://cdn.rebrickable.com/media/sets/fig-004199.jpg,4
fig-004200,"Resistance Soldier, Dark Tan Helmet, Tan Shirt, Cheek Lines",5,https://cdn.rebrickable.com/media/sets/fig-004200.jpg,4
fig-004201,"Resistance Soldier, Dark Tan Helmet, Tan Shirt, Moustache",5,https://cdn.rebrickable.com/media/sets/fig-004201.jpg,4
fig-004202,"Rebel Pilot U-wing, Dark Blue Flight Suit, Helmet with Molded Visor",4,https://cdn.rebrickable.com/media/sets/fig-004202.jpg,4
fig-004203,Commander Sato,4,https://cdn.rebrickable.com/media/sets/fig-004203.jpg,4
fig-004204,"Ahsoka Tano, Adult",4,https://cdn.rebrickable.com/media/sets/fig-004204.jpg,4
fig-004205,Imperial Inquisitor Fifth Brother - Dark Bluish Grey,5,https://cdn.rebrickable.com/media/sets/fig-004205.jpg,4
fig-004206,"Captain Rex, Old",3,https://cdn.rebrickable.com/media/sets/fig-004206.jpg,9
fig-004207,"Clone Commander Gregor, Old",3,https://cdn.rebrickable.com/media/sets/fig-004207.jpg,4
fig-004208,"Clone Commander Wolffe, Old",3,https://cdn.rebrickable.com/media/sets/fig-004208.jpg,4
fig-004209,Bodhi Rook,5,https://cdn.rebrickable.com/media/sets/fig-004209.jpg,4
fig-004210,Director Orson Callan Krennic,5,https://cdn.rebrickable.com/media/sets/fig-004210.jpg,4
fig-004211,K-2SO,4,https://cdn.rebrickable.com/media/sets/fig-004211.jpg,4
fig-004212,Imperial Death Trooper / Specialist / Commander,5,https://cdn.rebrickable.com/media/sets/fig-004212.jpg,4
fig-004213,Pao,5,https://cdn.rebrickable.com/media/sets/fig-004213.jpg,4
fig-004214,Bistan,3,https://cdn.rebrickable.com/media/sets/fig-004214.jpg,4
fig-004215,Cassian Andor in Dark Blue Outfit,4,https://cdn.rebrickable.com/media/sets/fig-004215.jpg,6
fig-004216,"Jyn Erso, Poncho, Goggles",6,https://cdn.rebrickable.com/media/sets/fig-004216.jpg,4
fig-004217,"Rebel Pilot U-wing / Y-wing, Dark Blue Flight Suit, Black and White Checks on Helmet",4,https://cdn.rebrickable.com/media/sets/fig-004217.jpg,3
fig-004218,Corporal Eskro Casrich / Rebel Trooper,4,https://cdn.rebrickable.com/media/sets/fig-004218.jpg,4
fig-004219,Scarif Stormtrooper / Shoretrooper Captain,4,https://cdn.rebrickable.com/media/sets/fig-004219.jpg,9
fig-004220,Technician Kent Deezling / Imperial Ground Crew,4,https://cdn.rebrickable.com/media/sets/fig-004220.jpg,4
fig-004221,Private Basteren / Rebel Trooper,4,https://cdn.rebrickable.com/media/sets/fig-004221.jpg,4
fig-004222,Baze Malbus with Neck Bracket,5,https://cdn.rebrickable.com/media/sets/fig-004222.jpg,4
fig-004223,"Imperial AT-ST Driver, Helmet with Printed Goggles",4,https://cdn.rebrickable.com/media/sets/fig-004223.jpg,4
fig-004224,Lieutenant Sefla / Rebel Trooper,4,https://cdn.rebrickable.com/media/sets/fig-004224.jpg,4
fig-004225,Chirrut Imwe,6,https://cdn.rebrickable.com/media/sets/fig-004225.jpg,4
fig-004226,Imperial Hovertank Pilot,4,https://cdn.rebrickable.com/media/sets/fig-004226.jpg,4
fig-004227,"Luminara Unduli, Dark Brown Hat and Cape",5,https://cdn.rebrickable.com/media/sets/fig-004227.jpg,8
fig-004228,"Quinlan Vos, Dark Brown Legs",4,https://cdn.rebrickable.com/media/sets/fig-004228.jpg,8
fig-004230,"Darth Vader, White Skin, 19888 Cape (Rebels)",6,https://cdn.rebrickable.com/media/sets/fig-004230.jpg,4
fig-004231,Sabine Wren with Dark Blue and Bright Green Hair,4,https://cdn.rebrickable.com/media/sets/fig-004231.jpg,2
fig-004232,"Rebel Pilot A-wing, Female, Sand Blue Uniform",4,https://cdn.rebrickable.com/media/sets/fig-004232.jpg,4
fig-004233,"Grand Moff Wilhuff Tarkin, Dark Tan",4,https://cdn.rebrickable.com/media/sets/fig-004233.jpg,4
fig-004234,Lor San Tekka,4,https://cdn.rebrickable.com/media/sets/fig-004234.jpg,4
fig-004236,"Poe Dameron, Open Medium Nougat Jacket",4,https://cdn.rebrickable.com/media/sets/fig-004236.jpg,4
fig-004237,"Zander, Sand Blue Jacket",4,https://cdn.rebrickable.com/media/sets/fig-004237.jpg,6
fig-004238,"Rowan, Yellow Jacket",5,https://cdn.rebrickable.com/media/sets/fig-004238.jpg,4
fig-004239,"Kordi, Sand Blue Legs",4,https://cdn.rebrickable.com/media/sets/fig-004239.jpg,6
fig-004240,Imperial Death Trooper,4,https://cdn.rebrickable.com/media/sets/fig-004240.jpg,4
fig-004241,"First Order Officer / Major / Colonel, Dark Blue Uniform",4,https://cdn.rebrickable.com/media/sets/fig-004241.jpg,4
fig-004242,4-LOM,3,https://cdn.rebrickable.com/media/sets/fig-004242.jpg,4
fig-004243,"Bossk, Bright Light Yellow Outfit",3,https://cdn.rebrickable.com/media/sets/fig-004243.jpg,2
fig-004244,"IG-88, Printed Head, Tile with Clip and 1x1 Round Plate on Back",9,https://cdn.rebrickable.com/media/sets/fig-004244.jpg,4
fig-004245,Rose Tico,4,https://cdn.rebrickable.com/media/sets/fig-004245.jpg,4
fig-004246,"Finn, Tan Undershirt, Pearl Dark Gray Legs",4,https://cdn.rebrickable.com/media/sets/fig-004246.jpg,4
fig-004247,"Rebel Pilot A-wing, Green Uniform, White Pupils",4,https://cdn.rebrickable.com/media/sets/fig-004247.jpg,4
fig-004248,"Lando Calrissian, Sand Blue Cape, Light Bluish Gray Legs",5,https://cdn.rebrickable.com/media/sets/fig-004248.jpg,6
fig-004249,"Rebel Technician / Ground Crew, Dark Tan Uniform, Printed Headset",4,https://cdn.rebrickable.com/media/sets/fig-004249.jpg,4
fig-004250,Skiff Guard,3,https://cdn.rebrickable.com/media/sets/fig-004250.jpg,4
fig-004251,"Boba Fett, Helmet, Jetpack Neckwear, Olive Green Pauldron, Light Bluish Gray Hips",7,https://cdn.rebrickable.com/media/sets/fig-004251.jpg,4
fig-004252,"Han Solo, White Shirt, Dark Brown Legs, Dual Sided Head Open Mouth / Closed Eyes with Closed Mouth, Ruffled Hair",4,https://cdn.rebrickable.com/media/sets/fig-004252.jpg,4
fig-004253,"Astromech Droid, R3-S1",4,https://cdn.rebrickable.com/media/sets/fig-004253.jpg,4
fig-004254,Admiral Raddus,3,https://cdn.rebrickable.com/media/sets/fig-004254.jpg,4
fig-004255,Moroff,4,https://cdn.rebrickable.com/media/sets/fig-004255.jpg,4
fig-004256,Scarif Stormtrooper / Shoretrooper,4,https://cdn.rebrickable.com/media/sets/fig-004256.jpg,4
fig-004257,"Jyn Erso, Imperial Ground Crew Disguise",4,https://cdn.rebrickable.com/media/sets/fig-004257.jpg,4
fig-004258,Cassian Andor in Reddish Brown Jacket,4,https://cdn.rebrickable.com/media/sets/fig-004258.jpg,8
fig-004259,"Admiral Thrawn, White Legs",4,https://cdn.rebrickable.com/media/sets/fig-004259.jpg,4
fig-004260,"Kanan Jarrus, Blind",4,https://cdn.rebrickable.com/media/sets/fig-004260.jpg,4
fig-004261,"Obi-Wan Kenobi, Padawan, Printed Legs",4,https://cdn.rebrickable.com/media/sets/fig-004261.jpg,4
fig-004262,"Qui-Gon Jinn, Printed Reddish Brown Legs, No Cape",4,https://cdn.rebrickable.com/media/sets/fig-004262.jpg,4
fig-004263,"Rowan, Tan Jacket",4,https://cdn.rebrickable.com/media/sets/fig-004263.jpg,4
fig-004264,M-OC Hunter Droid,4,https://cdn.rebrickable.com/media/sets/fig-004264.jpg,4
fig-004265,"Anakin Skywalker, Transformation, White Pupils",3,https://cdn.rebrickable.com/media/sets/fig-004265.jpg,4
fig-004266,Medical Droid,14,https://cdn.rebrickable.com/media/sets/fig-004266.jpg,4
fig-004267,"Aayla Secura, Dark Azure",4,https://cdn.rebrickable.com/media/sets/fig-004267.jpg,4
fig-004268,"Clone Gunner, Phase II Armor",4,https://cdn.rebrickable.com/media/sets/fig-004268.jpg,4
fig-004269,Guavian Security Soldier,3,https://cdn.rebrickable.com/media/sets/fig-004269.jpg,4
fig-004270,Bala-Tik,4,https://cdn.rebrickable.com/media/sets/fig-004270.jpg,4
fig-004271,BB-9E,2,https://cdn.rebrickable.com/media/sets/fig-004271.jpg,4
fig-004273,"TIE Pilot, First Order, Two Red Lines on Helmet",4,https://cdn.rebrickable.com/media/sets/fig-004273.jpg,4
fig-004274,"Kylo Ren, Black Hands, 19888 Cape",5,https://cdn.rebrickable.com/media/sets/fig-004274.jpg,4
fig-004276,"Stormtrooper, First Order / Heavy Assault Stormtrooper, Neck Bracket",5,https://cdn.rebrickable.com/media/sets/fig-004276.jpg,4
fig-004277,"General Hux, Hair",4,https://cdn.rebrickable.com/media/sets/fig-004277.jpg,4
fig-004279,"Resistance Soldier, Female, Olive Green Helmet",4,https://cdn.rebrickable.com/media/sets/fig-004279.jpg,4
fig-004280,"Rey, Dark Tan Jacket",4,https://cdn.rebrickable.com/media/sets/fig-004280.jpg,4
fig-004281,"Luke Skywalker, Old, White Robes",5,https://cdn.rebrickable.com/media/sets/fig-004281.jpg,4
fig-004282,First Order Shuttle Pilot,4,https://cdn.rebrickable.com/media/sets/fig-004282.jpg,4
fig-004283,"Stormtrooper, First Order / Stormtrooper Executioner",4,https://cdn.rebrickable.com/media/sets/fig-004283.jpg,4
fig-004284,"Kylo Ren, Black Hands",4,https://cdn.rebrickable.com/media/sets/fig-004284.jpg,4
fig-004285,Tallissan 'Tallie' Lintra / Resistance Pilot A-wing,4,https://cdn.rebrickable.com/media/sets/fig-004285.jpg,4
fig-004286,Nodin Chavdri / Resistance Speeder Pilot,4,https://cdn.rebrickable.com/media/sets/fig-004286.jpg,4
fig-004287,First Order Walker Driver,4,https://cdn.rebrickable.com/media/sets/fig-004287.jpg,4
fig-004288,"Boba Fett, Child, Medium Blue Outfit",4,https://cdn.rebrickable.com/media/sets/fig-004288.jpg,4
fig-004289,"Jango Fett, Pearl Dark Gray Torso",6,https://cdn.rebrickable.com/media/sets/fig-004289.jpg,4
fig-004290,Supreme Leader Snoke,3,https://cdn.rebrickable.com/media/sets/fig-004290.jpg,4
fig-004291,First Order Officer / Lieutenant / Captain,4,https://cdn.rebrickable.com/media/sets/fig-004291.jpg,9
fig-004292,"Stormtrooper Squad Leader, First Order, White Pauldron",5,https://cdn.rebrickable.com/media/sets/fig-004292.jpg,4
fig-004293,"Rey, Light Bluish Gray Robe",4,https://cdn.rebrickable.com/media/sets/fig-004293.jpg,4
fig-004295,"Poe Dameron, Black Jacket",4,https://cdn.rebrickable.com/media/sets/fig-004295.jpg,3
fig-004296,"Resistance Soldier, Olive Green Helmet, Dark Tan Hoodie",5,https://cdn.rebrickable.com/media/sets/fig-004296.jpg,4
fig-004297,"Poe Dameron, Dark Orange Outfit",4,https://cdn.rebrickable.com/media/sets/fig-004297.jpg,4
fig-004298,Vice Admiral Holdo,4,https://cdn.rebrickable.com/media/sets/fig-004298.jpg,4
fig-004299,Resistance Gunner Paige,4,https://cdn.rebrickable.com/media/sets/fig-004299.jpg,4
fig-004300,Nix Jerd / Resistance Bombardier,4,https://cdn.rebrickable.com/media/sets/fig-004300.jpg,4
fig-004301,Finch Dallow / Resistance Bomber Pilot,4,https://cdn.rebrickable.com/media/sets/fig-004301.jpg,4
fig-004302,Resistance Pilot Bomber,4,https://cdn.rebrickable.com/media/sets/fig-004302.jpg,4
fig-004303,"Han Solo, White Jacket",4,https://cdn.rebrickable.com/media/sets/fig-004303.jpg,4
fig-004304,"Qi'ra, Flat Silver Jacket",4,https://cdn.rebrickable.com/media/sets/fig-004304.jpg,4
fig-004305,"Yoda, Olive Green Head, Belt and Flute",3,https://cdn.rebrickable.com/media/sets/fig-004305.jpg,4
fig-004306,"Astromech Droid, R2-D2, Flat Silver Dome, Mud Stains",4,https://cdn.rebrickable.com/media/sets/fig-004306.jpg,4
fig-004307,"Luke Skywalker, Dagobah Outfit, Tan Tank Top with Neck Bracket",5,https://cdn.rebrickable.com/media/sets/fig-004307.jpg,4
fig-004308,Imperial Recruitment Officer / Chief / Navy Captain,4,https://cdn.rebrickable.com/media/sets/fig-004308.jpg,9
fig-004309,Corporal Zuzanu Latt / Imperial Emigration Officer / Imperial Navy Trooper,4,https://cdn.rebrickable.com/media/sets/fig-004309.jpg,4
fig-004310,Imperial Patrol Trooper,4,https://cdn.rebrickable.com/media/sets/fig-004310.jpg,4
fig-004311,"Greedo, Sand Green Skin, Knee Strap",3,https://cdn.rebrickable.com/media/sets/fig-004311.jpg,4
fig-004312,Wuher,4,https://cdn.rebrickable.com/media/sets/fig-004312.jpg,4
fig-004314,"Sandtrooper Sergeant, White Pauldron, Neck Bracket",6,https://cdn.rebrickable.com/media/sets/fig-004314.jpg,4
fig-004315,Rose Tico in First Order Officer Disguise,4,https://cdn.rebrickable.com/media/sets/fig-004315.jpg,4
fig-004316,"Finn, First Order Officer Uniform Disguise",4,https://cdn.rebrickable.com/media/sets/fig-004316.jpg,4
fig-004317,"Astromech Droid, R2-Q2 with Large Red Dots",4,https://cdn.rebrickable.com/media/sets/fig-004317.jpg,4
fig-004318,"Biggs Darklighter, Helmet with Trans-Yellow Visor",4,https://cdn.rebrickable.com/media/sets/fig-004318.jpg,4
fig-004319,"Luke Skywalker, Orange Rebel Pilot Outfit, Light Bluish Gray Hips, Black Hands, Helmet with Visor",4,https://cdn.rebrickable.com/media/sets/fig-004319.jpg,3
fig-004321,"Chewbacca, Crossed Bandoliers and Goggles",3,https://cdn.rebrickable.com/media/sets/fig-004321.jpg,4
fig-004322,"Han Solo, Dark Brown Fur Coat and Printed Goggles",4,https://cdn.rebrickable.com/media/sets/fig-004322.jpg,4
fig-004323,Range Trooper,5,https://cdn.rebrickable.com/media/sets/fig-004323.jpg,4
fig-004324,"Imperial Gunner, Black Collar",5,https://cdn.rebrickable.com/media/sets/fig-004324.jpg,3
fig-004325,"Elite Praetorian Guard, Pointed Helmet, Skirt",5,https://cdn.rebrickable.com/media/sets/fig-004325.jpg,4
fig-004326,Weazel,4,https://cdn.rebrickable.com/media/sets/fig-004326.jpg,4
fig-004327,Enfys Nest,5,https://cdn.rebrickable.com/media/sets/fig-004327.jpg,4
fig-004328,"Tobias Beckett, Long Dark Tan Coat",4,https://cdn.rebrickable.com/media/sets/fig-004328.jpg,4
fig-004329,DD-BD,8,https://cdn.rebrickable.com/media/sets/fig-004329.jpg,4
fig-004330,"Chewbacca, Crossed Bandoliers",3,https://cdn.rebrickable.com/media/sets/fig-004330.jpg,4
fig-004331,"S1D6-SA-5, Kessel Operations Droid",3,https://cdn.rebrickable.com/media/sets/fig-004331.jpg,4
fig-004332,"Lando Calrissian, Young, Short Cape with Collar",5,https://cdn.rebrickable.com/media/sets/fig-004332.jpg,4
fig-004333,"Qi'ra, Tan Jacket",4,https://cdn.rebrickable.com/media/sets/fig-004333.jpg,4
fig-004334,Quay Tolsite,4,https://cdn.rebrickable.com/media/sets/fig-004334.jpg,4
fig-004335,"Han Solo, Reddish Brown Jacket",4,https://cdn.rebrickable.com/media/sets/fig-004335.jpg,4
fig-004336,"Tobias Beckett, Imperial Mudtrooper Disguise",4,https://cdn.rebrickable.com/media/sets/fig-004336.jpg,4
fig-004337,"Stormtrooper / Swamptrooper, Mimban Armor",5,https://cdn.rebrickable.com/media/sets/fig-004337.jpg,4
fig-004338,"TIE Pilot, Printed Legs, 3 Silver Buckles on Belt",4,https://cdn.rebrickable.com/media/sets/fig-004338.jpg,4
